node_id,lat,lon,capability_restorativeness_baseline,capability_nutrition_baseline,capability_care_baseline,capability_restorativeness_public_strike,capability_nutrition_public_strike,capability_care_public_strike,diff_restorativeness_public_strike,diff_nutrition_public_strike,diff_care_public_strike
302966045,39.2250547,9.1055797,0.9956021381429976,0.9971106062767618,0.9825560495067251,0.9995379447937012,0.8925835251808166,0.985647201538086,0.003935806650703588,-0.10452708109594522,0.0030911520313608998
302966059,39.2247165,9.1078834,0.997726772567546,0.9935169569858976,0.9891147257574424,0.998198926448822,0.8934833645820618,0.9856359362602234,0.0004721538812759718,-0.1000335924038358,-0.003478789497219026
302966061,39.2244028,9.1084025,0.9981065190830252,0.9932546709238258,0.9896258908113348,0.9979523420333862,0.8937386870384216,0.9856586456298828,-0.0001541770496389372,-0.09951598388540417,-0.003967245181451973
302966064,39.2247274,9.1092607,0.9984117515456692,0.993813090885876,0.9905516030172554,0.9992939233779908,0.8901763081550598,0.985646665096283,0.0008821718323216432,-0.10363678273081622,-0.004904937920972463
302966065,39.2252122,9.1099633,0.9992297010197164,0.9952527904169156,0.9945948298683284,0.999557614326477,0.8909961938858032,0.9856855273246764,0.0003279133067606299,-0.10425659653111241,-0.008909302543651965
302966066,39.2254414,9.1103607,0.9994026556567096,0.9962164905786782,0.9937603381899768,0.9997564554214478,0.8915987014770508,0.9856604933738708,0.00035379976473814967,-0.10461778910162745,-0.008099844816105928
302966067,39.2263853,9.1082652,0.9978171632601076,0.989589308887051,0.9859070213424196,0.9994733929634094,0.8919856190681458,0.9856280088424684,0.0016562297033018147,-0.09760368981890521,-0.00027901249995121447
302966070,39.2240514,9.103846,0.996122167184404,0.9987998061987567,0.9879203377054157,0.9985653162002563,0.892616069316864,0.985523521900177,0.0024431490158522973,-0.10618373688189275,-0.00239681580523865
302966071,39.2220729,9.1096082,0.9998662794376404,0.9980530290212526,0.9985145747037152,0.9982229471206664,0.8932494163513184,0.9855483174324036,-0.001643332316974,-0.10480361266993421,-0.012966257271311621
302966074,39.223389,9.1088611,0.9995037669583088,0.9980967267998068,0.9972030695027664,0.998234748840332,0.8935770869255066,0.9855779409408568,-0.0012690181179767501,-0.10451963987430013,-0.011625128561909559
302966076,39.2244101,9.1079944,0.9980216866323433,0.9939523727030244,0.990290598886017,0.9968196749687196,0.89344482421875,0.9855961203575134,-0.0012020116636236589,-0.10050754848427434,-0.004694478528503576
302966091,39.2302609,9.1098774,0.998711555954902,0.9949687918305772,0.9900335132068556,0.9979655742645264,0.8924255728721618,0.985601544380188,-0.0007459816903756522,-0.10254321895841534,-0.004431968826667632
302966092,39.2291577,9.1109928,0.999353651731495,0.9972983592038396,0.9939427976631272,0.998615026473999,0.8928456425666809,0.9856775999069214,-0.0007386252574960173,-0.10445271663715872,-0.008265197756205822
302966093,39.2295762,9.1105557,0.9990195689807884,0.9964884817217616,0.9925942657169516,0.9983708262443542,0.8930854678153992,0.9855974912643432,-0.0006487427364341158,-0.10340301390636242,-0.00699677445260849
302966094,39.2307353,9.1094244,0.9982775798109026,0.993109545715163,0.9871946408968688,0.9979816675186156,0.8930089473724365,0.9855427145957948,-0.0002959122922869817,-0.10010059834272644,-0.0016519263010740248
302966095,39.2311169,9.1090946,0.9977118129038643,0.9921454271495266,0.9857193439661042,0.998901903629303,0.8925780296325684,0.9855244159698486,0.0011900907254386306,-0.0995673975169582,-0.00019492799625553392
302966096,39.2302993,9.10863,0.9980328866169504,0.991384230309308,0.9846063649192976,0.9978236556053162,0.8937870264053345,0.985634446144104,-0.00020923101163428104,-0.09759720390397353,0.0010280812248063542
