draw,capability,pct_nodes_changed,mean_abs_score_delta,max_weight
3,care,61.29238643634037,0.12603966730646193,0.35031355335137015
4,care,2.239283429302623,0.004478566858605247,0.2720594850505863
5,care,14.90722968650032,0.029814459373000646,0.3232060208051689
6,care,6.206014075495841,0.012412028150991685,0.30122573605543046
7,care,8.509277031349969,0.01701855406269994,0.2924403698023564
8,care,1.7914267434420987,0.0035828534868841974,0.28001499566854754
9,care,6.269993602047346,0.01253998720409469,0.28936088226168527
10,care,15.930902111324377,0.03186180422264876,0.3215809350380972
11,care,3.7108125399872045,0.00742162507997441,0.3057529144176356
12,care,4.158669225847729,0.00831733845169546,0.3016236194430499
13,care,8.957133717210493,0.01791426743442099,0.2782725553551767
14,care,9.916826615483046,0.019833653230966093,0.3037965451893128
15,care,14.71529110684581,0.02943058221369162,0.32111524535227864
16,care,4.030710172744722,0.008061420345489446,0.3200665079878866
17,care,16.698656429942417,0.033397312859884835,0.35379935757338776
18,care,5.694177863083813,0.011388355726167629,0.36504521124074074
19,care,0.5118362124120281,0.0010236724248240564,0.2709375547582127
20,care,6.90978886756238,0.013819577735124763,0.32097099963143694
21,care,11.516314779270633,0.02303262955854127,0.31118250105086964
22,care,4.286628278950736,0.008573256557901473,0.3520811447521744
23,care,1.1516314779270633,0.0023032629558541262,0.2698262403871003
24,care,5.886116442738324,0.011772232885476649,0.34443416518219283
25,care,2.815099168266155,0.00563019833653231,0.28686796158632
26,care,6.078055022392834,0.012156110044785671,0.2767092909753094
27,care,1.4075495841330774,0.0028150991682661546,0.27559389802242734
28,care,2.7511196417146513,0.005502239283429303,0.2758508693375684
29,care,1.983365323096609,0.003966730646193219,0.28848958731952673
30,care,1.599488163787588,0.0031989763275751754,0.3251937052222103
31,care,6.90978886756238,0.013819577735124761,0.3059111349890601
32,care,0.9596928982725527,0.0019193857965451053,0.2857095686832788
33,care,8.893154190658988,0.01778630838131798,0.2925389875349777
34,care,3.3909149072296865,0.006781829814459374,0.28192820320479506
35,care,5.1183621241202815,0.010236724248240563,0.295227332904032
36,care,1.5355086372360844,0.0030710172744721686,0.3471440834995314
37,care,6.973768394113884,0.01394753678822777,0.31685906886772475
38,care,12.412028150991683,0.02482405630198337,0.30878496108798015
39,care,3.8387715930902107,0.007677543186180425,0.28191797514282924
40,care,3.0070377479206654,0.006014075495841331,0.3033017051361586
41,care,5.310300703774792,0.010620601407549585,0.3025098342731847
42,care,3.0070377479206654,0.006014075495841331,0.30983849767361193
43,care,3.45489443378119,0.006909788867562383,0.2821423953166526
44,care,1.983365323096609,0.003966730646193219,0.2952129200818786
45,care,0.6397952655150352,0.0012795905310300703,0.286416443305471
46,care,3.966730646193218,0.007933461292386437,0.2861011167966463
47,care,6.8458093410108765,0.013691618682021756,0.2968381488506329
48,care,4.414587332053743,0.008829174664107486,0.28531372985628983
49,care,1.3435700575815739,0.0026871401151631483,0.2799785940478696
50,care,6.397952655150352,0.012795905310300707,0.33402229042384085
51,care,3.262955854126679,0.006525911708253358,0.40579373010998127
52,care,16.314779270633398,0.032629558541266805,0.3943299826281726
53,care,2.6871401151631478,0.005374280230326297,0.2762872269527297
54,care,12.795905310300704,0.025591810620601407,0.3171760476869725
55,care,7.933461292386436,0.015866922584772875,0.3075117820064553
56,care,5.1183621241202815,0.010236724248240563,0.28410221086478343
57,care,2.943058221369162,0.0058861164427383246,0.27376973203596394
58,care,1.5355086372360844,0.0030710172744721686,0.3112355407229239
59,care,12.987843889955213,0.025975687779910436,0.30994344138292235
60,care,1.2156110044785668,0.0024312220089571343,0.2815424038308955
61,care,20.153550863723606,0.04030710172744722,0.3396031092679958
62,care,4.606525911708253,0.009213051823416508,0.2840678528101238
63,care,12.987843889955213,0.025975687779910436,0.312975645103287
64,care,5.950095969289827,0.011900191938579656,0.2907972511317339
65,care,1.4075495841330774,0.002815099168266155,0.3141667770764131
66,care,6.525911708253358,0.013051823416506719,0.2863145935592254
67,care,62.76391554702495,0.13026231605886118,0.36673359701543684
68,care,4.222648752399232,0.008445297504798466,0.27865098780579334
69,care,0.06397952655150352,0.00012795905310300707,0.28700617175203186
70,care,1.9193857965451053,0.0038387715930902123,0.26625500793399876
71,care,4.094689699296225,0.008189379398592453,0.2810294462069284
72,care,9.532949456174023,0.019065898912348053,0.3027812349542398
73,care,7.485604606525912,0.014971209213051827,0.2855275600363503
74,care,13.179782469609725,0.02635956493921945,0.3848372964622223
75,care,0.5758157389635317,0.0011516314779270633,0.2521135475342241
76,care,63.275751759436986,0.13166986564299424,0.37262309128913057
77,care,11.964171465131159,0.02392834293026232,0.3114267318859072
78,care,14.459373000639793,0.028918746001279593,0.32016572556229256
79,care,5.3742802303262955,0.010748560460652593,0.2755751035145149
80,care,4.990403071017274,0.00998080614203455,0.3464810457336779
81,care,63.659628918746,0.1328214971209213,0.3773070847500611
82,care,3.966730646193218,0.007933461292386437,0.3665268132095853
83,care,7.357645553422905,0.014715291106845814,0.34224596449695527
84,care,1.727447216890595,0.00345489443378119,0.2776390961082204
85,care,4.670505438259757,0.009341010876519515,0.2960213007842292
86,care,2.7511196417146513,0.005502239283429303,0.35016269036856157
87,care,7.805502239283429,0.015611004478566863,0.35687357183902363
88,care,65.25911708253359,0.13768394113883559,0.39742423687028167
89,care,3.326935380678183,0.006653870761356367,0.29243420303411555
90,care,9.596928982725528,0.01919385796545106,0.30506131076654663
91,care,0.8957133717210494,0.0017914267434420985,0.36549107345299425
92,care,13.24376199616123,0.02648752399232246,0.3071205123273013
93,care,7.677543186180421,0.01535508637236085,0.2751767110640773
94,care,2.0473448496481126,0.004094689699296225,0.28046625115316853
95,care,6.397952655150352,0.012795905310300703,0.31408481178464603
96,care,7.229686500319897,0.0144593730006398,0.3285767968427729
97,care,8.573256557901471,0.017146513115802946,0.32548903967179454
98,care,10.236724248240563,0.020473448496481132,0.2976340504228722
99,care,2.239283429302623,0.0044785668586052475,0.3038400584693163
100,care,1.3435700575815739,0.0026871401151631483,0.2763459845502491
101,care,5.438259756877799,0.0108765195137556,0.3416713824415618
102,care,1.9193857965451053,0.0038387715930902123,0.2552304011569044
103,care,1.3435700575815739,0.002687140115163148,0.3023103245808212
104,care,5.694177863083813,0.011388355726167627,0.3224007267190715
105,care,5.694177863083813,0.011388355726167627,0.29302914781935235
106,care,6.973768394113884,0.01394753678822777,0.2897059122006185
107,care,3.7108125399872045,0.007421625079974409,0.28196557869301053
108,care,6.142034548944338,0.012284069097888678,0.3027469810444884
109,care,4.414587332053743,0.008829174664107486,0.30883979799652317
110,care,10.17274472168906,0.02034548944337812,0.3602754374055571
111,care,3.7747920665387076,0.007549584133077417,0.32134713743954474
112,care,9.0850927703135,0.018170185540627003,0.30356470329027624
113,care,6.973768394113884,0.01394753678822777,0.28569341283912336
114,care,3.7108125399872045,0.007421625079974409,0.26641136712788865
115,care,4.222648752399232,0.008445297504798466,0.28262908279772136
116,care,2.111324376199616,0.004222648752399232,0.3316401665293426
117,care,3.9027511196417146,0.007805502239283431,0.2735495185148876
118,care,8.061420345489443,0.01612284069097889,0.28392523447527723
119,care,14.39539347408829,0.028790786948176585,0.31827658056267316
120,care,61.42034548944337,0.12642354446577098,0.35399110963543867
121,care,2.815099168266155,0.00563019833653231,0.2727412886144359
122,care,4.286628278950736,0.008573256557901473,0.302464574269171
123,care,1.5355086372360844,0.0030710172744721695,0.2814440383687932
124,care,4.286628278950736,0.008573256557901473,0.28550703011007816
125,care,5.310300703774792,0.010620601407549585,0.2853530307603858
126,care,9.149072296865004,0.01829814459373001,0.3214454070913461
127,care,11.64427383237364,0.023288547664747285,0.3269859039501707
128,care,6.525911708253358,0.013051823416506719,0.3333603558652368
129,care,8.957133717210493,0.01791426743442099,0.2944558908937269
130,care,8.18937939859245,0.016378758797184905,0.32604300541102593
131,care,1.9193857965451053,0.0038387715930902123,0.2656866957301165
132,care,5.566218809980806,0.011132437619961614,0.2737700720211555
133,care,9.149072296865004,0.01829814459373001,0.3144939934960911
134,care,0.4478566858605247,0.0008957133717210493,0.2623905365773901
135,care,10.428662827895073,0.020857325655790154,0.3393393943561499
136,care,1.0236724248240563,0.0020473448496481127,0.31102376115215874
137,care,5.950095969289827,0.011900191938579656,0.27893670937082105
138,care,4.094689699296225,0.00818937939859245,0.35220083437085775
139,care,11.83621241202815,0.023672424824056303,0.3065745332948296
140,care,8.829174664107486,0.017658349328214973,0.29334857202198256
141,care,13.115802943058222,0.026231605886116446,0.32294961676289985
142,care,9.27703134996801,0.018554062699936025,0.2917870064268901
143,care,6.269993602047346,0.012539987204094693,0.31685296657328377
144,care,4.030710172744722,0.008061420345489444,0.2749606882815051
145,care,0.2559181062060141,0.0005118362124120281,0.28254973041924986
146,care,1.4075495841330774,0.002815099168266155,0.3047065510166524
147,care,4.670505438259757,0.009341010876519517,0.2829737657056756
148,care,0.9596928982725527,0.0019193857965451061,0.28795774602311397
149,care,8.445297504798464,0.016890595009596932,0.27685268888862485
150,care,12.667946257197697,0.0253358925143954,0.36392634737411955
151,care,0.9596928982725527,0.0019193857965451055,0.29824269103449885
152,care,12.220089571337173,0.024440179142674347,0.29606309651073714
153,care,3.134996801023673,0.006269993602047345,0.27926151528031645
154,care,6.653870761356366,0.013307741522712734,0.2876389554986604
155,care,5.2463211772232885,0.010492642354446581,0.3041534975957611
156,care,13.563659628918746,0.027127319257837495,0.35060078977900333
157,care,2.495201535508637,0.004990403071017275,0.3028260801150709
158,care,10.300703774792067,0.020601407549584134,0.29275905345925446
159,care,6.269993602047346,0.01253998720409469,0.3308800325540121
160,care,10.17274472168906,0.02034548944337812,0.3088134716254081
161,care,1.727447216890595,0.0034548944337811902,0.3371176428450542
162,care,8.957133717210493,0.017914267434420986,0.3092426835934377
163,care,3.8387715930902107,0.007677543186180424,0.29139635188386265
164,care,23.09660908509277,0.04619321817018554,0.34918568803508826
165,care,1.727447216890595,0.0034548944337811907,0.2809059077021471
166,care,8.893154190658988,0.017786308381317985,0.34409100448604085
167,care,4.286628278950736,0.008573256557901473,0.32599972237376873
168,care,5.310300703774792,0.010620601407549585,0.2870836564016651
169,care,3.8387715930902107,0.007677543186180425,0.2769886814436997
170,care,0.7037747920665387,0.0014075495841330769,0.3222630648103331
171,care,19.385796545105567,0.03877159309021113,0.3390060830903224
172,care,9.213051823416507,0.018426103646833017,0.29445908910606755
173,care,62.25207933461292,0.1288547664747281,0.36029396332705355
174,care,61.35636596289188,0.12616762635956494,0.3514205825508198
175,care,4.286628278950736,0.008573256557901471,0.28254815599057365
176,care,9.404990403071018,0.01880998080614204,0.2889017604706808
177,care,9.27703134996801,0.018554062699936022,0.31496049615350175
178,care,4.73448496481126,0.009468969929622522,0.3352011380648627
179,care,11.388355726167626,0.022776711452335254,0.3344850174623095
180,care,10.812539987204095,0.021625079974408195,0.2841633361922292
181,care,5.3742802303262955,0.010748560460652593,0.273538614712634
182,care,1.1516314779270633,0.002303262955854127,0.27591897144890887
183,care,5.502239283429303,0.011004478566858607,0.31700306155683355
184,care,7.549584133077415,0.015099168266154834,0.28048070387714613
185,care,7.805502239283429,0.015611004478566863,0.2917185853276029
186,care,11.26039667306462,0.02252079334612924,0.3071071237490691
187,care,1.0236724248240563,0.0020473448496481127,0.29332194512768334
188,care,0.12795905310300704,0.0002559181062060141,0.3251379150369528
189,care,0.9596928982725527,0.0019193857965451055,0.3063275164344053
190,care,4.158669225847729,0.00831733845169546,0.27308519148004073
191,care,8.509277031349969,0.01701855406269994,0.34900811435973544
192,care,9.660908509277032,0.019321817018554066,0.30240593112177294
193,care,2.7511196417146513,0.005502239283429303,0.3590856380621103
194,care,3.5188739603326935,0.007037747920665387,0.339916744877699
195,care,7.293666026871401,0.014587332053742805,0.27196587017714136
196,care,4.414587332053743,0.008829174664107486,0.3174790305432999
197,care,2.7511196417146513,0.005502239283429303,0.2996433756403788
198,care,9.532949456174023,0.019065898912348053,0.3009509024398149
199,care,4.030710172744722,0.008061420345489444,0.3286517993205229
