node_id,lat,lon,capability_nutrition,service_eating_out,service_fresh_food_access,service_ready_food_access
302742414,39.2200998,9.1313015,0.9996791515026803,0.9981083552489928,0.9996791515026803,0.796802526570488
302742416,39.2204799,9.1330835,0.9988837979209423,0.9974286996101586,0.9988837979209423,0.7953073524812787
302742417,39.2206426,9.1334311,0.9985955481982765,0.9974681096568502,0.9985955481982765,0.7948971705265694
302742418,39.2211204,9.1339095,0.9988354008194378,0.9970828809648592,0.9988354008194378,0.793967611670849
302742419,39.2220629,9.1346085,0.9993140283485628,0.9972139925219106,0.9993140283485628,0.7920041844062845
302742420,39.2226227,9.1350386,0.9993113578477308,0.9972690057720824,0.9993113578477308,0.7904562951957836
302742424,39.2186257,9.1295291,0.9998223042079085,0.9987735832309654,0.9998223042079085,0.7970248394482253
302742425,39.2185833,9.1304009,0.999628743273247,0.9985111555345085,0.999628743273247,0.7971118231366794
302742426,39.2157507,9.1294037,0.9989929564606409,0.998379799903036,0.9989929564606409,0.7964472709694446
302742427,39.2156109,9.1293976,0.9988829354381351,0.9982961075407004,0.9988829354381351,0.7963233224536463
302742428,39.2143879,9.1293443,0.9984198234483045,0.9969823329674765,0.9984198234483045,0.7956677872802635
302742429,39.21572,9.1302724,0.9983193126764321,0.9983436507953996,0.998282805497981,0.7961396898667201
302742430,39.2155907,9.1302666,0.9981344155597704,0.9982438393807568,0.997970279828291,0.7960971954201362
302742432,39.2137483,9.1301723,0.9977390924408459,0.9962426686781908,0.9977390924408459,0.7949464031714624
302742434,39.2128853,9.1297687,0.9985622787923978,0.9970676817457286,0.9985622787923978,0.7949081638962766
302742435,39.2125947,9.1300803,0.9988545413187165,0.997364038848899,0.9988545413187165,0.7952214706374862
302742437,39.2107464,9.1316037,0.9989317545941235,0.9985023654042644,0.9989317545941235,0.7918729172967263
302742438,39.210481,9.1317996,0.9989269269390341,0.9987060401010315,0.9989269269390341,0.7912356664629738
302742949,39.2193079,9.1322462,0.9990831648055201,0.9978363584713438,0.9990831648055201,0.7960136028775637
302742950,39.2188395,9.1328084,0.9984802641649856,0.9976210096045509,0.9984802641649856,0.7956151468753346
302742962,39.2177753,9.13607,0.9930974950921505,0.9912309844067921,0.9930974950921505,0.7895296651895544
302742984,39.2091453,9.1350254,0.9990677515340792,0.9987015986935556,0.9990677515340792,0.7821223781495437
302742985,39.2174159,9.1309253,0.998655207303191,0.9975286912738169,0.998655207303191,0.7960212386486618
302742987,39.2181128,9.1318396,0.9982484824717821,0.9966151775480497,0.9982484824717821,0.7950121696391009
302742988,39.2194146,9.1338086,0.9971858375105536,0.9969964740140749,0.9971858375105536,0.7940269687716055
302742989,39.2155033,9.1308367,0.9978189635031481,0.998093992472836,0.9974064200486162,0.7953247237775957
302742990,39.2201012,9.1333498,0.9984328891654937,0.997252204912868,0.9984328891654937,0.7949039083043131
302742991,39.2185797,9.1312588,0.9990031373683874,0.9975832917835956,0.9990031373683874,0.7956941862554525
