node_id,lat,lon,capability_to_eat,dining_out_service,on_the_go_service
11819307024,39.2027889,9.1619454,0.9936469347820192,0.9937996526701462,0.9934178579498286
11819307036,39.2028299,9.1618094,0.9935325691481335,0.9936892521880543,0.9932975445882524
11819307041,39.2027611,9.1615956,0.9933927557315565,0.9935542801085877,0.9931504691660098
11819307042,39.2029297,9.1618629,0.9938502020113134,0.9939959098529529,0.993631640248854
11819307044,39.2027847,9.161792,0.9935051184780753,0.9936627518408785,0.9932686684338706
11819307046,39.2027542,9.1619255,0.9936251915117809,0.993778658365941,0.9933949912305405
11819307051,39.2027527,9.1620189,0.9937060392346301,0.9938564178487864,0.9934804713133955
11819307052,39.2027029,9.1621416,0.9936746771439321,0.9938277339567106,0.9934450919247643
11819307054,39.2028411,9.1622403,0.9938072353071518,0.9939585255959987,0.9935802998738814
11819307055,39.202867,9.1621855,0.9938310870242391,0.9939798299163112,0.993607972686131
11819307056,39.202723,9.1620934,0.9936643593610793,0.9938146441101148,0.9934389322375262
11819307058,39.2030354,9.1616057,0.9936281681216902,0.993785828548112,0.9933916774820574
11819307061,39.2030877,9.1614803,0.9935208776806059,0.9936823050646026,0.993278736604611
11819307062,39.2034812,9.1617223,0.9934977319706566,0.9936595716319745,0.9932549724786797
11819307065,39.2028796,9.1614861,0.9933850667786023,0.9935512675559394,0.9931357656125965
11819307066,39.2028507,9.1615537,0.9933857701873795,0.9935475358790224,0.9931431216499151
11819307067,39.2027357,9.1613757,0.9933199895631039,0.9934840276368833,0.9930739324524348
11819307068,39.2027065,9.161441,0.9932848497285526,0.9934501016957926,0.9930369717776925
11819307069,39.2028085,9.161118,0.9931795314920068,0.9933491454467973,0.9929251105598209
